op_code,product_sku,cycle_name,supplier_name,product_name,cycle_type,n_rev_planned,n_rev_reviewed_ext,n_rev_grade,n_rev_total,total_magnitude_dt_planned,total_magnitude_dt_reviewed,total_abs_delta_grade,first_revision_date,last_revision_date,faixa_rev,n_rev_int,n_rev_ext,dominant_type,total_magnitude
OPF96N184,202010100304-s,C072026,RIZLLEP,Tech T-shirt Gola U Feminino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
OPF96N184,202010100305-s,C072026,RIZLLEP,Tech T-shirt Gola U Feminino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
OPF96N184,202010100306-s,C072026,RIZLLEP,Tech T-shirt Gola U Feminino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
OPF97N23,2115601010104,C072026,INDÚSTRIA TEXTIL BETILHA LTDA,Bermuda Kyoto Feminino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
OPF97N23,2115601010105,C072026,INDÚSTRIA TEXTIL BETILHA LTDA,Bermuda Kyoto Feminino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
OPF97N23,2115601010106,C072026,INDÚSTRIA TEXTIL BETILHA LTDA,Bermuda Kyoto Feminino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
OPF97N23,2115601010107,C072026,INDÚSTRIA TEXTIL BETILHA LTDA,Bermuda Kyoto Feminino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
OPF97N24,2115601010104,C072026,INDÚSTRIA TEXTIL BETILHA LTDA,Bermuda Kyoto Feminino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
OPF97N24,2115601010105,C072026,INDÚSTRIA TEXTIL BETILHA LTDA,Bermuda Kyoto Feminino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
OPF97N24,2115601010106,C072026,INDÚSTRIA TEXTIL BETILHA LTDA,Bermuda Kyoto Feminino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
OPF97N24,2115601010107,C072026,INDÚSTRIA TEXTIL BETILHA LTDA,Bermuda Kyoto Feminino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
OPF97N25,21156010123703,C072026,INDÚSTRIA TEXTIL BETILHA LTDA,Bermuda Kyoto Feminino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
OPF97N25,21156010123704,C072026,INDÚSTRIA TEXTIL BETILHA LTDA,Bermuda Kyoto Feminino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
OPF97N25,21156010123705,C072026,INDÚSTRIA TEXTIL BETILHA LTDA,Bermuda Kyoto Feminino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
OPF97N25,21156010123706,C072026,INDÚSTRIA TEXTIL BETILHA LTDA,Bermuda Kyoto Feminino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
OPF97N25,21156010123707,C072026,INDÚSTRIA TEXTIL BETILHA LTDA,Bermuda Kyoto Feminino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
OPF97N26,21156010123703,C072026,INDÚSTRIA TEXTIL BETILHA LTDA,Bermuda Kyoto Feminino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
OPF97N26,21156010123704,C072026,INDÚSTRIA TEXTIL BETILHA LTDA,Bermuda Kyoto Feminino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
OPF97N26,21156010123705,C072026,INDÚSTRIA TEXTIL BETILHA LTDA,Bermuda Kyoto Feminino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
OPF97N26,21156010123706,C072026,INDÚSTRIA TEXTIL BETILHA LTDA,Bermuda Kyoto Feminino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
OPF97N26,21156010123707,C072026,INDÚSTRIA TEXTIL BETILHA LTDA,Bermuda Kyoto Feminino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
OPF99N67,22118010113304,C072026,KABRIOLLI,Calça FutureForm Feminino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
OPF99N67,22118010113305,C072026,KABRIOLLI,Calça FutureForm Feminino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
OPF99N67,22118010113306,C072026,KABRIOLLI,Calça FutureForm Feminino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
OPF99N68,2211801010103,C072026,KABRIOLLI,Calça FutureForm Feminino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
OPF99N68,2211801010104,C072026,KABRIOLLI,Calça FutureForm Feminino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
OPF99N68,2211801010105,C072026,KABRIOLLI,Calça FutureForm Feminino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
OPF99N68,2211801010106,C072026,KABRIOLLI,Calça FutureForm Feminino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
OPF99N68,2211801010107,C072026,KABRIOLLI,Calça FutureForm Feminino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
OPF99N69,2211801010103,C072026,KABRIOLLI,Calça FutureForm Feminino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
OPF99N69,2211801010104,C072026,KABRIOLLI,Calça FutureForm Feminino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
OPF99N69,2211801010105,C072026,KABRIOLLI,Calça FutureForm Feminino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
OPF99N69,2211801010106,C072026,KABRIOLLI,Calça FutureForm Feminino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
OPF99N69,2211801010107,C072026,KABRIOLLI,Calça FutureForm Feminino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
OPF99N70,2211801017403,C072026,KABRIOLLI,Calça FutureForm Feminino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
OPF99N70,2211801017404,C072026,KABRIOLLI,Calça FutureForm Feminino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
OPF99N70,2211801017405,C072026,KABRIOLLI,Calça FutureForm Feminino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
OPF99N70,2211801017406,C072026,KABRIOLLI,Calça FutureForm Feminino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
OPF99N70,2211801017407,C072026,KABRIOLLI,Calça FutureForm Feminino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
OPF99N71,2336131010104,C072026,KABRIOLLI,Vestido Midi de Alça FutureForm Feminino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
OPF99N71,2336131010105,C072026,KABRIOLLI,Vestido Midi de Alça FutureForm Feminino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
OPF99N71,2336131010106,C072026,KABRIOLLI,Vestido Midi de Alça FutureForm Feminino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
OPF99N71,2336131010107,C072026,KABRIOLLI,Vestido Midi de Alça FutureForm Feminino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
OPF99N72,2336131010104,C072026,KABRIOLLI,Vestido Midi de Alça FutureForm Feminino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
OPF99N72,2336131010105,C072026,KABRIOLLI,Vestido Midi de Alça FutureForm Feminino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
OPF99N72,2336131010106,C072026,KABRIOLLI,Vestido Midi de Alça FutureForm Feminino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
OPF99N72,2336131010107,C072026,KABRIOLLI,Vestido Midi de Alça FutureForm Feminino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
OPF99N73,23361310124803,C072026,KABRIOLLI,Vestido Midi de Alça FutureForm Feminino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
OPF99N73,23361310124804,C072026,KABRIOLLI,Vestido Midi de Alça FutureForm Feminino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
OPF99N73,23361310124805,C072026,KABRIOLLI,Vestido Midi de Alça FutureForm Feminino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
OPF99N73,23361310124806,C072026,KABRIOLLI,Vestido Midi de Alça FutureForm Feminino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
OPF99N74,23361310125103,C072026,KABRIOLLI,Vestido Midi de Alça FutureForm Feminino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
OPF99N74,23361310125104,C072026,KABRIOLLI,Vestido Midi de Alça FutureForm Feminino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
OPF99N74,23361310125105,C072026,KABRIOLLI,Vestido Midi de Alça FutureForm Feminino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
OPF99N74,23361310125106,C072026,KABRIOLLI,Vestido Midi de Alça FutureForm Feminino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
OPF99N74,23361310125107,C072026,KABRIOLLI,Vestido Midi de Alça FutureForm Feminino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
OPF99N75,2336161010104,C072026,KABRIOLLI,Vestido Curto Gola Canoa FutureForm Feminino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
OPF99N75,2336161010105,C072026,KABRIOLLI,Vestido Curto Gola Canoa FutureForm Feminino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
OPF99N75,2336161010106,C072026,KABRIOLLI,Vestido Curto Gola Canoa FutureForm Feminino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
OPF99N75,2336161010107,C072026,KABRIOLLI,Vestido Curto Gola Canoa FutureForm Feminino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
OPF99N76,23361610125104,C072026,KABRIOLLI,Vestido Curto Gola Canoa FutureForm Feminino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
OPF99N76,23361610125105,C072026,KABRIOLLI,Vestido Curto Gola Canoa FutureForm Feminino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
OPF99N76,23361610125106,C072026,KABRIOLLI,Vestido Curto Gola Canoa FutureForm Feminino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
OPF99N77,23361610125104,C072026,KABRIOLLI,Vestido Curto Gola Canoa FutureForm Feminino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
OPF99N77,23361610125105,C072026,KABRIOLLI,Vestido Curto Gola Canoa FutureForm Feminino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
OPF99N77,23361610125106,C072026,KABRIOLLI,Vestido Curto Gola Canoa FutureForm Feminino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
ORD_765_101_150_1_1_1,203171060104,C072026,CLARA BELLA,Calça Flare InSkin Feminino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
ORD_765_101_150_1_1_1,203171060105,C072026,CLARA BELLA,Calça Flare InSkin Feminino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
ORD_765_101_150_1_1_1,203171060106,C072026,CLARA BELLA,Calça Flare InSkin Feminino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
ORD_765_101_150_1_1_1,203171060107,C072026,CLARA BELLA,Calça Flare InSkin Feminino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
ORD_765_101_150_1_2_1,203171060104,C072026,CLARA BELLA,Calça Flare InSkin Feminino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
ORD_765_101_150_1_2_1,203171060105,C072026,CLARA BELLA,Calça Flare InSkin Feminino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
ORD_765_101_150_1_2_1,203171060106,C072026,CLARA BELLA,Calça Flare InSkin Feminino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
ORD_765_101_150_1_2_1,203171060107,C072026,CLARA BELLA,Calça Flare InSkin Feminino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
ORD_765_101_150_1_3_1,203171060104,C072026,CLARA BELLA,Calça Flare InSkin Feminino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
ORD_765_101_150_1_3_1,203171060105,C072026,CLARA BELLA,Calça Flare InSkin Feminino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
ORD_765_101_150_1_3_1,203171060106,C072026,CLARA BELLA,Calça Flare InSkin Feminino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
ORD_765_101_150_1_3_1,203171060107,C072026,CLARA BELLA,Calça Flare InSkin Feminino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
ORD_765_109_200_1_1_1,101030180104,C072026,MASH,Cueca Slip Comfort Simples Masculino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
ORD_765_109_200_1_1_1,101030180105,C072026,MASH,Cueca Slip Comfort Simples Masculino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
ORD_765_109_200_1_1_1,101030180107,C072026,MASH,Cueca Slip Comfort Simples Masculino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
ORD_765_109_200_1_1_1,101030180108,C072026,MASH,Cueca Slip Comfort Simples Masculino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
ORD_765_109_200_1_2_1,101030180104,C072026,MASH,Cueca Slip Comfort Simples Masculino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
ORD_765_109_200_1_2_1,101030180105,C072026,MASH,Cueca Slip Comfort Simples Masculino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
ORD_765_109_200_1_2_1,101030180107,C072026,MASH,Cueca Slip Comfort Simples Masculino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
ORD_765_109_200_1_2_1,101030180108,C072026,MASH,Cueca Slip Comfort Simples Masculino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
ORD_765_109_200_1_3_1,101030180104,C072026,MASH,Cueca Slip Comfort Simples Masculino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
ORD_765_109_200_1_3_1,101030180105,C072026,MASH,Cueca Slip Comfort Simples Masculino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
ORD_765_109_200_1_3_1,101030180107,C072026,MASH,Cueca Slip Comfort Simples Masculino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
ORD_765_109_200_1_3_1,101030180108,C072026,MASH,Cueca Slip Comfort Simples Masculino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
ORD_765_109_200_1_4_1,101030180104,C072026,MASH,Cueca Slip Comfort Simples Masculino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
ORD_765_109_200_1_4_1,101030180105,C072026,MASH,Cueca Slip Comfort Simples Masculino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
ORD_765_109_200_1_4_1,101030180107,C072026,MASH,Cueca Slip Comfort Simples Masculino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
ORD_765_109_200_1_4_1,101030180108,C072026,MASH,Cueca Slip Comfort Simples Masculino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
ORD_765_109_206_1_1_1,101030030105,C072026,MASH,Cueca Boxer Performance Anti Suor Masculino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
ORD_765_109_206_1_1_1,101030030106,C072026,MASH,Cueca Boxer Performance Anti Suor Masculino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
ORD_765_109_206_1_1_1,101030030107,C072026,MASH,Cueca Boxer Performance Anti Suor Masculino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
ORD_765_109_206_1_1_1,101030030108,C072026,MASH,Cueca Boxer Performance Anti Suor Masculino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
ORD_765_109_206_1_1_1,101030030109,C072026,MASH,Cueca Boxer Performance Anti Suor Masculino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
ORD_765_109_206_1_2_1,101030030105,C072026,MASH,Cueca Boxer Performance Anti Suor Masculino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
ORD_765_109_206_1_2_1,101030030106,C072026,MASH,Cueca Boxer Performance Anti Suor Masculino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
ORD_765_109_206_1_2_1,101030030107,C072026,MASH,Cueca Boxer Performance Anti Suor Masculino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
ORD_765_109_206_1_2_1,101030030108,C072026,MASH,Cueca Boxer Performance Anti Suor Masculino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
ORD_765_109_206_1_2_1,101030030109,C072026,MASH,Cueca Boxer Performance Anti Suor Masculino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
ORD_765_109_206_1_3_1,101030030105,C072026,MASH,Cueca Boxer Performance Anti Suor Masculino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
ORD_765_109_206_1_3_1,101030030106,C072026,MASH,Cueca Boxer Performance Anti Suor Masculino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
ORD_765_109_206_1_3_1,101030030107,C072026,MASH,Cueca Boxer Performance Anti Suor Masculino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
ORD_765_109_206_1_3_1,101030030108,C072026,MASH,Cueca Boxer Performance Anti Suor Masculino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
ORD_765_109_206_1_3_1,101030030109,C072026,MASH,Cueca Boxer Performance Anti Suor Masculino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
ORD_765_109_206_1_4_1,101030030105,C072026,MASH,Cueca Boxer Performance Anti Suor Masculino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
ORD_765_109_206_1_4_1,101030030106,C072026,MASH,Cueca Boxer Performance Anti Suor Masculino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
ORD_765_109_206_1_4_1,101030030107,C072026,MASH,Cueca Boxer Performance Anti Suor Masculino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
ORD_765_109_206_1_4_1,101030030108,C072026,MASH,Cueca Boxer Performance Anti Suor Masculino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
ORD_765_109_206_1_4_1,101030030109,C072026,MASH,Cueca Boxer Performance Anti Suor Masculino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
ORD_765_118_264_101_1_1,10913410110105,C072026,ABBA,Camiseta Polo Core Masculino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
ORD_765_118_264_101_1_1,10913410110106,C072026,ABBA,Camiseta Polo Core Masculino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
ORD_765_118_264_101_1_1,10913410110107,C072026,ABBA,Camiseta Polo Core Masculino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
ORD_765_118_264_101_1_1,10913410110108,C072026,ABBA,Camiseta Polo Core Masculino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
ORD_765_118_264_101_2_1,10913410110105,C072026,ABBA,Camiseta Polo Core Masculino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
ORD_765_118_264_101_2_1,10913410110106,C072026,ABBA,Camiseta Polo Core Masculino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
ORD_765_118_264_101_2_1,10913410110107,C072026,ABBA,Camiseta Polo Core Masculino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
ORD_765_118_264_101_2_1,10913410110108,C072026,ABBA,Camiseta Polo Core Masculino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
ORD_765_118_264_138_4_1,10913410113806,C072026,ABBA,Camiseta Polo Core Masculino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
ORD_765_118_264_138_4_1,10913410113807,C072026,ABBA,Camiseta Polo Core Masculino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
ORD_765_118_264_191_3_1,10913410119104,C072026,ABBA,Camiseta Polo Core Masculino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
ORD_765_118_264_191_3_1,10913410119105,C072026,ABBA,Camiseta Polo Core Masculino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
ORD_765_118_264_191_3_1,10913410119106,C072026,ABBA,Camiseta Polo Core Masculino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
ORD_765_118_264_191_3_1,10913410119108,C072026,ABBA,Camiseta Polo Core Masculino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
ORD_765_118_301_101_3_1,10943310110104,C072026,ABBA,Core T-shirt Masculino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
ORD_765_118_301_101_3_1,10943310110105,C072026,ABBA,Core T-shirt Masculino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
ORD_765_118_301_101_3_1,10943310110106,C072026,ABBA,Core T-shirt Masculino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
ORD_765_118_301_101_3_1,10943310110107,C072026,ABBA,Core T-shirt Masculino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
ORD_765_118_301_101_3_1,10943310110108,C072026,ABBA,Core T-shirt Masculino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
ORD_765_118_301_101_4_1,10943310110104,C072026,ABBA,Core T-shirt Masculino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
ORD_765_118_301_101_4_1,10943310110105,C072026,ABBA,Core T-shirt Masculino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
ORD_765_118_301_101_4_1,10943310110106,C072026,ABBA,Core T-shirt Masculino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
ORD_765_118_301_101_4_1,10943310110107,C072026,ABBA,Core T-shirt Masculino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
ORD_765_118_301_101_4_1,10943310110108,C072026,ABBA,Core T-shirt Masculino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
ORD_765_118_301_191_1_1,10943310119104,C072026,ABBA,Core T-shirt Masculino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
ORD_765_118_301_191_1_1,10943310119105,C072026,ABBA,Core T-shirt Masculino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
ORD_765_118_301_191_1_1,10943310119106,C072026,ABBA,Core T-shirt Masculino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
ORD_765_118_301_191_1_1,10943310119107,C072026,ABBA,Core T-shirt Masculino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
ORD_765_118_301_191_1_1,10943310119108,C072026,ABBA,Core T-shirt Masculino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
ORD_765_118_301_191_2_1,10943310119104,C072026,ABBA,Core T-shirt Masculino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
ORD_765_118_301_191_2_1,10943310119105,C072026,ABBA,Core T-shirt Masculino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
ORD_765_118_301_191_2_1,10943310119106,C072026,ABBA,Core T-shirt Masculino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
ORD_765_118_301_191_2_1,10943310119107,C072026,ABBA,Core T-shirt Masculino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
ORD_765_118_301_191_2_1,10943310119108,C072026,ABBA,Core T-shirt Masculino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
ORD_765_118_301_1_4_1,1093301010105,C072026,ABBA,Core T-shirt Masculino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
ORD_765_118_301_1_4_1,1093301010107,C072026,ABBA,Core T-shirt Masculino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
ORD_765_118_301_1_4_1,1093301010108,C072026,ABBA,Core T-shirt Masculino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
ORD_765_118_301_24_2_1,1093301012405,C072026,ABBA,Core T-shirt Masculino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
ORD_765_118_301_24_2_1,1093301012406,C072026,ABBA,Core T-shirt Masculino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
ORD_765_118_301_24_2_1,1093301012407,C072026,ABBA,Core T-shirt Masculino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
ORD_765_118_301_2_4_1,1093301010205,C072026,ABBA,Core T-shirt Masculino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
ORD_765_25_121_157_4_1,10916610113305,C072026,ART LIVRE,Tech T-shirt Heavy Slim Masculino,Base,0,0,0,0,0,0,0,,,0,0,0,Interno (INT),0
