snapshot_week,cycle_name,cycle_type,supplier_name,product_name,vol_original,vol_int_date,vol_int_cancel,vol_int_grade,vol_int_any,vol_ext_cancel,vol_ext_date_rev,vol_ext_any,mes_alvo,kr1,kr1_pct,mes_alvo_str
2025-11-10,C112025,Base,BAE BRASIL,NoHo Socks,4000,0,0,0,0,0,0,0,2025-11,1.0,100.0,2025-11
2025-11-10,C112025,Base,BAE BRASIL,Skin Cropped Feminino,6999,0,0,0,0,0,0,0,2025-11,1.0,100.0,2025-11
2025-11-10,C112025,Base,BAE BRASIL,Skin Cropped Long Sleeve Feminino,3611,0,0,0,0,0,0,0,2025-11,1.0,100.0,2025-11
2025-11-10,C112025,Base,BAE BRASIL,Spectrum Socks Mid 2.0,15146,0,0,0,0,0,0,0,2025-11,1.0,100.0,2025-11
2025-11-10,C112025,Base,BAE BRASIL,Tech T-shirt Gola U Masculino,66817,0,0,0,0,0,26250,26250,2025-11,1.0,100.0,2025-11
2025-11-10,C112025,Base,BAE BRASIL,Tech T-shirt Heavy Masculino,7164,0,0,0,0,0,1805,1805,2025-11,1.0,100.0,2025-11
2025-11-10,C112025,Base,BAE BRASIL,Tech T-shirt Heavy Slim Masculino,4606,0,0,0,0,0,0,0,2025-11,1.0,100.0,2025-11
2025-11-10,C112025,Base,BAE BRASIL,Tech T-shirt High Neck Long Sleeve Feminino,4234,0,0,0,0,0,0,0,2025-11,1.0,100.0,2025-11
2025-11-10,C112025,Base,BAE BRASIL,The Perfect Top Feminino,52315,0,0,0,0,1317,12500,13817,2025-11,1.0,100.0,2025-11
2025-11-10,C112025,Base,BY COTTON,Daily T-shirt Feminino,15000,0,0,0,0,0,0,0,2025-11,1.0,100.0,2025-11
2025-11-10,C112025,Base,BY COTTON,Daily T-shirt Masculino,15002,0,0,0,0,0,0,0,2025-11,1.0,100.0,2025-11
2025-11-10,C112025,Base,BY COTTON,Tech T-shirt Gola U Masculino,28750,0,0,0,0,0,6000,6000,2025-11,1.0,100.0,2025-11
2025-11-10,C112025,Base,BY COTTON,Tech T-shirt Gola V Masculino,24000,0,0,0,0,0,24000,24000,2025-11,1.0,100.0,2025-11
2025-11-10,C112025,Base,CENTRAL DA MODELAGEM,Calça FutureForm Feminino,3114,0,0,0,0,0,0,0,2025-11,1.0,100.0,2025-11
2025-11-10,C112025,Base,CENTRAL DA MODELAGEM,Daily T-shirt Masculino,7084,0,0,0,0,0,5313,5313,2025-11,1.0,100.0,2025-11
2025-11-10,C112025,Base,CENTRAL DA MODELAGEM,Saia Midi Kyoto Feminino,1866,0,0,0,0,0,621,621,2025-11,1.0,100.0,2025-11
2025-11-10,C112025,Base,CENTRAL DA MODELAGEM,Saia Mini Kyoto Feminino,1704,0,0,0,0,0,0,0,2025-11,1.0,100.0,2025-11
2025-11-10,C112025,Base,CENTRAL DA MODELAGEM,Shorts Kyoto Feminino,4236,0,0,0,0,0,1059,1059,2025-11,1.0,100.0,2025-11
2025-11-10,C112025,Base,CLARA BELLA,Shorts Esportivo Serotonin Feminino,3001,0,0,0,0,0,0,0,2025-11,1.0,100.0,2025-11
2025-11-10,C112025,Base,CLESTE BRASIL CONFECÇÕES LTDA,Camiseta Henley Core Masculino,8854,0,0,0,0,0,2204,2204,2025-11,1.0,100.0,2025-11
2025-11-10,C112025,Base,CLESTE BRASIL CONFECÇÕES LTDA,Camiseta Polo Core Masculino,1531,0,0,0,0,0,1241,1241,2025-11,1.0,100.0,2025-11
2025-11-10,C112025,Base,DALOP,Calça Flare InSkin Feminino,1360,0,0,0,0,1360,0,1360,2025-11,1.0,100.0,2025-11
2025-11-10,C112025,Base,DALOP,Easy Legging Feminino,2397,0,0,0,0,0,0,0,2025-11,1.0,100.0,2025-11
2025-11-10,C112025,Base,DALOP,Modern Top Feminino,701,0,0,0,0,701,0,701,2025-11,1.0,100.0,2025-11
2025-11-10,C112025,Base,DALOP,Motion Shorts 90 Feminino,1204,0,0,0,0,0,0,0,2025-11,1.0,100.0,2025-11
2025-11-10,C112025,Base,DALOP,Stirrup Legging Feminino,1143,0,0,0,0,1143,0,1143,2025-11,1.0,100.0,2025-11
2025-11-10,C112025,Base,DALOP,Zipper Legging Feminino,1099,0,0,0,0,1099,0,1099,2025-11,1.0,100.0,2025-11
2025-11-10,C112025,Base,DDAL,Vestido WingSuit Feminino,2616,0,0,0,0,0,0,0,2025-11,1.0,100.0,2025-11
2025-11-10,C112025,Base,FABIO,Core T-Shirt Masculino,6028,0,0,0,0,0,0,0,2025-11,1.0,100.0,2025-11
2025-11-10,C112025,Base,FABIO,Tech T-shirt Gola U Masculino,23188,0,0,0,0,0,0,0,2025-11,1.0,100.0,2025-11
2025-11-10,C112025,Base,FABIO,Tech T-shirt Gola V Feminino,4297,0,0,0,0,1074,0,1074,2025-11,1.0,100.0,2025-11
2025-11-10,C112025,Base,FABIO,Tech T-shirt Long Sleeve Feminino,940,0,0,0,0,0,0,0,2025-11,1.0,100.0,2025-11
2025-11-10,C112025,Base,FABIO,Tech T-shirt Long Sleeve Masculino,6578,0,0,0,0,0,0,0,2025-11,1.0,100.0,2025-11
2025-11-10,C112025,Base,GOAT,Wingsuit Feminino,4585,0,0,0,0,0,1122,1122,2025-11,1.0,100.0,2025-11
2025-11-10,C112025,Base,INTERTEXTIL,Calcinha Brief Feminino,9214,0,0,0,0,9214,0,9214,2025-11,1.0,100.0,2025-11
2025-11-10,C112025,Base,INTERTEXTIL,Calcinha Minimal Feminino,7200,0,0,0,0,7200,0,7200,2025-11,1.0,100.0,2025-11
2025-11-10,C112025,Base,INTERTEXTIL,Calcinha Safe Feminino,6702,0,0,0,0,6702,0,6702,2025-11,1.0,100.0,2025-11
2025-11-10,C112025,Base,INTERTEXTIL,Calcinha String Feminino,5081,0,0,0,0,5081,0,5081,2025-11,1.0,100.0,2025-11
2025-11-10,C112025,Base,INTERTEXTIL,The Perfect Top Feminino,23501,0,0,0,0,23501,0,23501,2025-11,1.0,100.0,2025-11
2025-11-10,C112025,Base,KABRIOLLI,Calça FutureForm Feminino,3202,0,0,0,0,0,0,0,2025-11,1.0,100.0,2025-11
2025-11-10,C112025,Base,LUTESTIL,Cueca Boxer Comfort Simples Masculino,7601,0,0,0,0,0,0,0,2025-11,1.0,100.0,2025-11
2025-11-10,C112025,Base,LUTESTIL,Cueca Boxer Performance Simples Masculino,7600,0,0,0,0,0,0,0,2025-11,1.0,100.0,2025-11
2025-11-10,C112025,Base,LUTESTIL,Sutiã Comfy Feminino,5000,0,0,0,0,1000,0,1000,2025-11,1.0,100.0,2025-11
2025-11-10,C112025,Base,LUTESTIL,Sutiã Flex Feminino,5590,0,0,0,0,0,0,0,2025-11,1.0,100.0,2025-11
2025-11-10,C112025,Base,LUTESTIL,Sutiã Lounge Feminino,4999,0,0,0,0,1999,0,1999,2025-11,1.0,100.0,2025-11
2025-11-10,C112025,Base,LUTESTIL,The Perfect Top Feminino,6002,0,0,0,0,0,0,0,2025-11,1.0,100.0,2025-11
2025-11-10,C112025,Base,LUTESTIL,Undershirt Anti Suor Gola U Masculino,7300,0,0,0,0,0,0,0,2025-11,1.0,100.0,2025-11
2025-11-10,C112025,Base,LUTESTIL,Undershirt Anti Suor Gola V Masculino,12202,0,0,0,0,0,0,0,2025-11,1.0,100.0,2025-11
2025-11-10,C112025,Base,LUTESTIL,Undershirt Simples Gola V Masculino,2621,0,0,0,0,0,0,0,2025-11,1.0,100.0,2025-11
2025-11-10,C112025,Base,MAC CLEM,Camisa FutureForm Feminino,1404,0,0,0,0,0,702,702,2025-11,1.0,100.0,2025-11
2025-11-10,C112025,Base,MAC CLEM,Camisa FutureForm Masculino,1236,0,0,0,0,0,0,0,2025-11,1.0,100.0,2025-11
2025-11-10,C112025,Base,MALHAS D'STEFANO,Spectrum Socks High 2.0,13400,0,0,0,0,0,0,0,2025-11,1.0,100.0,2025-11
2025-11-10,C112025,Base,MALHAS D'STEFANO,Spectrum Socks Low 2.0,21400,0,0,0,0,0,0,0,2025-11,1.0,100.0,2025-11
2025-11-10,C112025,Base,MALHAS D'STEFANO,Spectrum Socks Mid 2.0,25000,0,0,0,0,15000,0,15000,2025-11,1.0,100.0,2025-11
2025-11-10,C112025,Base,MAURA,Calça FutureForm Masculino,8100,0,0,0,0,0,0,0,2025-11,1.0,100.0,2025-11
2025-11-10,C112025,Base,MAURA,Structure Cropped Feminino,3034,0,0,0,0,0,0,0,2025-11,1.0,100.0,2025-11
2025-11-10,C112025,Base,MAURA,Structure Tank Feminino,2052,0,0,0,0,0,0,0,2025-11,1.0,100.0,2025-11
2025-11-10,C112025,Base,MC & MC,Camisa FutureForm Feminino,5801,0,0,0,0,0,0,0,2025-11,1.0,100.0,2025-11
2025-11-10,C112025,Base,MC & MC,Camisa FutureForm Masculino,5888,0,0,0,0,0,0,0,2025-11,1.0,100.0,2025-11
2025-11-10,C112025,Base,NOVA FORMULA,Core T-Shirt Masculino,10043,0,0,0,0,0,2005,2005,2025-11,1.0,100.0,2025-11
2025-11-10,C112025,Base,PIXIE,Maxi Saia NYIN Feminino,2712,0,0,0,0,0,0,0,2025-11,1.0,100.0,2025-11
2025-11-10,C112025,Base,PIXIE,Tube Dress Feminino,4000,0,0,0,0,0,0,0,2025-11,1.0,100.0,2025-11
2025-11-10,C112025,Base,PIXIE,Vestido Tube Dress Curto Feminino,10828,0,0,0,0,0,0,0,2025-11,1.0,100.0,2025-11
2025-11-10,C112025,Base,RDM,Cueca Boxer Performance Anti Suor Masculino,6571,0,0,0,0,0,1657,1657,2025-11,1.0,100.0,2025-11
2025-11-10,C112025,Base,RDM,Motion Shorts Feminino,4180,0,0,0,0,0,0,0,2025-11,1.0,100.0,2025-11
2025-11-10,C112025,Base,RDM,Vestido Esportivo Rush Feminino,907,0,0,0,0,0,0,0,2025-11,1.0,100.0,2025-11
2025-11-10,C112025,Base,RIZLLEP,Daily T-shirt Masculino,26999,0,0,0,0,0,0,0,2025-11,1.0,100.0,2025-11
2025-11-10,C112025,Base,RIZLLEP,Saia Envelope Breeze Feminino,3981,0,0,0,0,0,0,0,2025-11,1.0,100.0,2025-11
2025-11-10,C112025,Base,RIZLLEP,Tech T-shirt Gola U Feminino,12503,0,0,589,2237,0,0,0,2025-11,0.8210829400943773,82.1,2025-11
2025-11-10,C122025,Base,ART LIVRE,Tech T-shirt Gola U Masculino,20633,0,0,0,0,0,2051,2051,2025-12,1.0,100.0,2025-12
2025-11-10,C122025,Base,ART LIVRE,Tech T-shirt Gola V Feminino,5698,0,0,0,0,0,0,0,2025-12,1.0,100.0,2025-12
2025-11-10,C122025,Base,ART LIVRE,Tech T-shirt Heavy Masculino,5288,0,0,0,0,0,0,0,2025-12,1.0,100.0,2025-12
2025-11-10,C122025,Base,ART LIVRE,Tech T-shirt Heavy Slim Masculino,4824,0,0,0,0,0,0,0,2025-12,1.0,100.0,2025-12
2025-11-10,C122025,Base,ARTIGO X,Boné Outdoors,1187,0,0,0,0,0,0,0,2025-12,1.0,100.0,2025-12
2025-11-10,C122025,Base,ARTIGO X,Boné Sixx,1012,0,0,0,0,0,0,0,2025-12,1.0,100.0,2025-12
2025-11-10,C122025,Base,AZZURRA,Future Shorts 200 Masculino,2889,0,0,0,0,1689,0,1689,2025-12,1.0,100.0,2025-12
2025-11-10,C122025,Base,AZZURRA,Hybrid Jogger Masculino,1258,0,0,0,0,0,0,0,2025-12,1.0,100.0,2025-12
2025-11-10,C122025,Base,AZZURRA,Shorts Esportivo Endorphine Masculino,1000,0,0,0,0,0,0,0,2025-12,1.0,100.0,2025-12
2025-11-10,C122025,Base,BAE BRASIL,Cueca Boxer Comfort Anti Suor Masculino,5459,0,0,0,0,0,0,0,2025-12,1.0,100.0,2025-12
2025-11-10,C122025,Base,BAE BRASIL,Cueca Boxer Comfort Simples Masculino,13994,0,0,0,0,0,0,0,2025-12,1.0,100.0,2025-12
2025-11-10,C122025,Base,BAE BRASIL,Cueca Boxer Performance Anti Suor Masculino,4996,0,0,0,0,0,0,0,2025-12,1.0,100.0,2025-12
2025-11-10,C122025,Base,BAE BRASIL,Cueca Boxer Performance Simples Masculino,9989,0,0,0,0,0,0,0,2025-12,1.0,100.0,2025-12
2025-11-10,C122025,Base,BAE BRASIL,Cueca Slip Comfort Simples Masculino,4593,0,0,0,0,0,0,0,2025-12,1.0,100.0,2025-12
2025-11-10,C122025,Base,BAE BRASIL,High Neck Tank Feminino,6348,0,0,0,0,0,0,0,2025-12,1.0,100.0,2025-12
2025-11-10,C122025,Base,BAE BRASIL,NoHo Socks,2000,0,0,0,0,0,0,0,2025-12,1.0,100.0,2025-12
2025-11-10,C122025,Base,BAE BRASIL,Skin Cropped Feminino,5030,0,0,0,0,1000,0,1000,2025-12,1.0,100.0,2025-12
2025-11-10,C122025,Base,BAE BRASIL,Skin Cropped Long Sleeve Feminino,2490,0,0,0,0,0,0,0,2025-12,1.0,100.0,2025-12
2025-11-10,C122025,Base,BAE BRASIL,Tech T-shirt Gola U Masculino,45012,0,0,0,0,0,0,0,2025-12,1.0,100.0,2025-12
2025-11-10,C122025,Base,BAE BRASIL,Tech T-shirt High Neck Long Sleeve Feminino,2460,0,0,0,0,0,0,0,2025-12,1.0,100.0,2025-12
2025-11-10,C122025,Base,BAE BRASIL,Tech T-shirt Long Sleeve Feminino,3491,0,0,0,0,873,0,873,2025-12,1.0,100.0,2025-12
2025-11-10,C122025,Base,BAE BRASIL,The Perfect Top Feminino,39600,0,0,0,0,0,0,0,2025-12,1.0,100.0,2025-12
2025-11-10,C122025,Base,BY COTTON,Daily T-shirt Feminino,17481,0,0,0,0,4370,4371,8741,2025-12,1.0,100.0,2025-12
2025-11-10,C122025,Base,BY COTTON,Daily T-shirt Masculino,12393,0,0,0,0,0,0,0,2025-12,1.0,100.0,2025-12
2025-11-10,C122025,Base,BY COTTON,Tech T-shirt Gola U Masculino,22798,0,0,0,0,0,6000,6000,2025-12,1.0,100.0,2025-12
2025-11-10,C122025,Base,BY COTTON,Tech T-shirt Gola V Masculino,17712,0,0,0,0,0,8856,8856,2025-12,1.0,100.0,2025-12
2025-11-10,C122025,Base,CENTRAL DA MODELAGEM,Calça FutureForm Feminino,1440,0,0,0,0,0,0,0,2025-12,1.0,100.0,2025-12
2025-11-10,C122025,Base,CENTRAL DA MODELAGEM,Daily T-shirt Masculino,5533,0,0,0,0,0,1368,1368,2025-12,1.0,100.0,2025-12
2025-11-10,C122025,Base,CENTRAL DA MODELAGEM,Saia Midi Kyoto Feminino,1503,0,0,0,0,0,501,501,2025-12,1.0,100.0,2025-12
2025-11-10,C122025,Base,CENTRAL DA MODELAGEM,Saia Mini Kyoto Feminino,3408,0,0,0,0,0,0,0,2025-12,1.0,100.0,2025-12
2025-11-10,C122025,Base,CENTRAL DA MODELAGEM,Shorts Kyoto Feminino,2349,0,0,0,0,0,1644,1644,2025-12,1.0,100.0,2025-12
2025-11-10,C122025,Base,CLARA BELLA,Shorts Esportivo Serotonin Feminino,1525,0,0,0,0,1525,0,1525,2025-12,1.0,100.0,2025-12
2025-11-10,C122025,Base,CLESTE BRASIL CONFECÇÕES LTDA,Camiseta Henley Core Masculino,9276,0,0,0,0,0,0,0,2025-12,1.0,100.0,2025-12
2025-11-10,C122025,Base,CLESTE BRASIL CONFECÇÕES LTDA,Camiseta Polo Core Masculino,1588,0,0,0,0,0,0,0,2025-12,1.0,100.0,2025-12
2025-11-10,C122025,Base,DALOP,Easy Legging Feminino,2252,0,0,0,0,0,0,0,2025-12,1.0,100.0,2025-12
2025-11-10,C122025,Base,DALOP,Motion Shorts 90 Feminino,903,0,0,0,0,0,0,0,2025-12,1.0,100.0,2025-12
2025-11-10,C122025,Base,DDAL,Daily T-shirt Masculino,6181,0,0,0,0,0,0,0,2025-12,1.0,100.0,2025-12
2025-11-10,C122025,Base,DDAL,Tech T-shirt Gola U Feminino,4273,0,0,0,0,0,0,0,2025-12,1.0,100.0,2025-12
2025-11-10,C122025,Base,DDAL,Tech T-shirt Gola U Masculino,8503,0,0,0,0,0,0,0,2025-12,1.0,100.0,2025-12
2025-11-10,C122025,Base,DDAL,Vestido WingSuit Feminino,606,0,0,0,0,0,0,0,2025-12,1.0,100.0,2025-12
2025-11-10,C122025,Base,FABIO,Core T-Shirt Masculino,3333,0,0,0,0,0,0,0,2025-12,1.0,100.0,2025-12
2025-11-10,C122025,Base,FABIO,Tech T-shirt Gola U Masculino,6792,0,0,0,0,0,0,0,2025-12,1.0,100.0,2025-12
2025-11-10,C122025,Base,FABIO,Tech T-shirt Gola V Feminino,2142,0,0,0,0,0,0,0,2025-12,1.0,100.0,2025-12
2025-11-10,C122025,Base,FABIO,Tech T-shirt Long Sleeve Feminino,4103,0,0,0,0,873,0,873,2025-12,1.0,100.0,2025-12
2025-11-10,C122025,Base,FABIO,Tech T-shirt Long Sleeve Masculino,6514,0,0,0,0,0,0,0,2025-12,1.0,100.0,2025-12
2025-11-10,C122025,Base,GOAT,Wingsuit Feminino,3909,0,0,0,0,0,831,831,2025-12,1.0,100.0,2025-12
2025-11-10,C122025,Base,HENRIQUE,Sportee Masculino,4961,0,0,0,0,1224,0,1224,2025-12,1.0,100.0,2025-12
2025-11-10,C122025,Base,INTERTEXTIL,Calcinha Brief Feminino,4501,0,0,0,0,4501,0,4501,2025-12,1.0,100.0,2025-12
2025-11-10,C122025,Base,INTERTEXTIL,Calcinha Minimal Feminino,2982,0,0,0,0,2982,0,2982,2025-12,1.0,100.0,2025-12
2025-11-10,C122025,Base,INTERTEXTIL,Calcinha Safe Feminino,3750,0,0,0,0,3750,0,3750,2025-12,1.0,100.0,2025-12
2025-11-10,C122025,Base,INTERTEXTIL,Calcinha String Feminino,2115,0,0,0,0,2115,0,2115,2025-12,1.0,100.0,2025-12
2025-11-10,C122025,Base,INTERTEXTIL,The Perfect Top Feminino,15902,0,0,0,0,15902,0,15902,2025-12,1.0,100.0,2025-12
2025-11-10,C122025,Base,KABRIOLLI,Calça FutureForm Feminino,3007,0,0,0,0,0,0,0,2025-12,1.0,100.0,2025-12
2025-11-10,C122025,Base,LUTESTIL,Cueca Boxer Comfort Simples Masculino,5790,0,0,0,0,0,0,0,2025-12,1.0,100.0,2025-12
2025-11-10,C122025,Base,LUTESTIL,Cueca Boxer Performance Simples Masculino,4656,0,0,0,0,0,0,0,2025-12,1.0,100.0,2025-12
2025-11-10,C122025,Base,LUTESTIL,Sutiã Comfy Feminino,4230,0,0,0,0,1000,0,1000,2025-12,1.0,100.0,2025-12
2025-11-10,C122025,Base,LUTESTIL,Sutiã Flex Feminino,4650,0,0,0,0,0,0,0,2025-12,1.0,100.0,2025-12
2025-11-10,C122025,Base,LUTESTIL,Sutiã Lounge Feminino,4097,0,0,0,0,0,0,0,2025-12,1.0,100.0,2025-12
2025-11-10,C122025,Base,LUTESTIL,The Perfect Top Feminino,3752,0,0,0,0,0,0,0,2025-12,1.0,100.0,2025-12
2025-11-10,C122025,Base,LUTESTIL,Undershirt Anti Suor Gola U Masculino,1254,0,0,0,0,0,0,0,2025-12,1.0,100.0,2025-12
2025-11-10,C122025,Base,LUTESTIL,Undershirt Anti Suor Gola V Masculino,6122,0,0,0,0,0,0,0,2025-12,1.0,100.0,2025-12
2025-11-10,C122025,Base,LUTESTIL,Undershirt Block Gola U Masculino,900,0,0,0,0,900,0,900,2025-12,1.0,100.0,2025-12
2025-11-10,C122025,Base,LUTESTIL,Undershirt Block Gola V Masculino,3187,0,0,0,0,3187,0,3187,2025-12,1.0,100.0,2025-12
2025-11-10,C122025,Base,LUTESTIL,Undershirt Simples Gola V Masculino,798,0,0,0,0,0,0,0,2025-12,1.0,100.0,2025-12
2025-11-10,C122025,Base,MAC CLEM,Camisa FutureForm Feminino,1268,0,0,0,0,0,612,612,2025-12,1.0,100.0,2025-12
2025-11-10,C122025,Base,MAC CLEM,Camisa FutureForm Masculino,1236,0,0,0,0,0,618,618,2025-12,1.0,100.0,2025-12
2025-11-10,C122025,Base,MALHAS D'STEFANO,Spectrum Socks High 2.0,6900,0,0,0,0,0,0,0,2025-12,1.0,100.0,2025-12
2025-11-10,C122025,Base,MALHAS D'STEFANO,Spectrum Socks Low 2.0,11400,0,0,0,0,0,0,0,2025-12,1.0,100.0,2025-12
2025-11-10,C122025,Base,MALHAS D'STEFANO,Spectrum Socks Mid 2.0,17100,0,0,0,0,4000,0,4000,2025-12,1.0,100.0,2025-12
2025-11-10,C122025,Base,MAURA,Calça FutureForm Masculino,1468,0,0,0,0,0,0,0,2025-12,1.0,100.0,2025-12
2025-11-10,C122025,Base,MAURA,Structure Tank Feminino,1558,0,0,0,0,0,0,0,2025-12,1.0,100.0,2025-12
2025-11-10,C122025,Base,MC & MC,Camisa FutureForm Feminino,4801,0,0,0,0,0,0,0,2025-12,1.0,100.0,2025-12
2025-11-10,C122025,Base,MC & MC,Camisa FutureForm Masculino,3900,0,0,0,0,0,0,0,2025-12,1.0,100.0,2025-12
2025-11-10,C122025,Base,NOVA FORMULA,Core T-Shirt Masculino,6680,0,0,0,0,0,0,0,2025-12,1.0,100.0,2025-12
2025-11-10,C122025,Base,PIXIE,Maxi Saia NYIN Feminino,2640,0,0,0,0,0,0,0,2025-12,1.0,100.0,2025-12
2025-11-10,C122025,Base,PIXIE,Tube Dress Feminino,4330,0,0,0,0,0,0,0,2025-12,1.0,100.0,2025-12
2025-11-10,C122025,Base,RDM,Cueca Boxer Performance Anti Suor Masculino,4341,0,0,0,0,0,0,0,2025-12,1.0,100.0,2025-12
2025-11-10,C122025,Base,RDM,Motion Shorts Feminino,3190,0,0,0,0,0,1075,1075,2025-12,1.0,100.0,2025-12
2025-11-10,C122025,Base,RDM,Vestido Esportivo Rush Feminino,1182,0,0,0,0,0,0,0,2025-12,1.0,100.0,2025-12
2025-11-10,C122025,Base,RIZLLEP,Daily T-shirt Masculino,27840,0,0,0,0,0,0,0,2025-12,1.0,100.0,2025-12
2025-11-10,C122025,Base,RIZLLEP,Saia Envelope Breeze Feminino,3264,0,0,0,0,0,0,0,2025-12,1.0,100.0,2025-12
2025-11-10,C122025,Base,RIZLLEP,Tech T-shirt Gola U Feminino,5004,0,0,589,2239,0,0,0,2025-12,0.5525579536370904,55.3,2025-12
2025-11-10,C122025,Base,TOP SPORT,Regata Intech Feminino,1956,0,0,0,0,1956,0,1956,2025-12,1.0,100.0,2025-12
2025-11-10,C122025,Base,TOP SPORT,Regata Intech Masculino,8929,0,0,0,0,8929,0,8929,2025-12,1.0,100.0,2025-12
2025-11-10,C122025,Base,WARUSKY,Core T-Shirt Masculino,4650,0,0,0,0,4650,0,4650,2025-12,1.0,100.0,2025-12
2025-11-10,Café lab,Extra,T Christina,Body InSculpt Feminino,3619,0,0,0,0,0,0,0,2025-11,1.0,100.0,2025-11
2025-11-10,Café lab,Extra,T Christina,Camiseta InSculpt Feminino,1004,0,0,0,0,1004,0,1004,2025-11,1.0,100.0,2025-11
2025-11-10,Café lab,Extra,T Christina,Legging InSculpt Feminino,3222,0,0,0,0,0,0,0,2025-11,1.0,100.0,2025-11
2025-11-10,Café lab,Extra,T Christina,Macacão Fitness InSculpt Feminino,744,0,0,0,0,0,0,0,2025-11,1.0,100.0,2025-11
2025-11-10,Café lab,Extra,T Christina,Shorts InSculpt Feminino,7502,0,0,0,0,1499,0,1499,2025-11,1.0,100.0,2025-11
2025-11-10,EPA0309,Extra,BAE BRASIL,Cueca Boxer Comfort Simples Masculino,2054,0,0,0,0,0,0,0,2025-12,1.0,100.0,2025-12
2025-11-10,EPA0309,Extra,FITMAX,Sportee Masculino,2950,0,0,0,0,0,0,0,2025-12,1.0,100.0,2025-12
2025-11-10,EPA0309,Extra,HENRIQUE,Sportee Masculino,856,0,0,0,0,0,856,856,2025-12,1.0,100.0,2025-12
2025-11-10,EPA0309,Extra,LUTESTIL,The Perfect Top Feminino,2000,0,0,0,0,0,0,0,2025-12,1.0,100.0,2025-12
2025-11-10,EPA0711,Extra,BAE BRASIL,Cueca Boxer Comfort Simples Masculino,12399,0,0,0,0,0,0,0,2026-01,1.0,100.0,2026-01
2025-11-10,EPA0711,Extra,Lunelli Nordeste,Daily Light T-shirt Masculino,24998,0,0,0,0,0,0,0,2026-01,1.0,100.0,2026-01
2025-11-10,EPA08TPT,Extra,RIZLLEP,The Perfect Top Feminino,29998,0,0,0,0,0,0,0,2025-11,1.0,100.0,2025-11
2025-11-10,EPA1011,Extra,ART LIVRE,Tech T-shirt Long Sleeve Masculino,1048,0,0,0,0,0,0,0,2026-02,1.0,100.0,2026-02
2025-11-10,EPA1011,Extra,BAE BRASIL,High Neck Tank Feminino,2449,0,0,0,0,0,0,0,2026-02,1.0,100.0,2026-02
2025-11-10,EPA1011,Extra,BAE BRASIL,Tech T-shirt Gola U Masculino,4206,0,0,0,0,0,0,0,2026-02,1.0,100.0,2026-02
2025-11-10,EPA1011,Extra,BAE BRASIL,Tech T-shirt Heavy Masculino,3625,0,0,0,0,0,0,0,2026-02,1.0,100.0,2026-02
2025-11-10,EPA1011,Extra,BY COTTON,Tech T-shirt Gola U Masculino,3262,0,0,0,0,0,0,0,2026-02,1.0,100.0,2026-02
2025-11-10,EPA1011,Extra,BY COTTON,Tech T-shirt Gola V Masculino,2157,0,0,0,0,0,0,0,2026-02,1.0,100.0,2026-02
2025-11-10,EPA1111,Extra,RDM,The Perfect Top Feminino,3476,0,0,0,0,0,0,0,2025-12,1.0,100.0,2025-12
2025-11-10,EPA1209,Extra,ART LIVRE,Tech T-shirt Gola V Feminino,1098,0,0,0,0,0,0,0,2025-12,1.0,100.0,2025-12
2025-11-10,EPA1209,Extra,ART LIVRE,Tech T-shirt Gola V Masculino,1270,0,0,0,0,0,0,0,2025-12,1.0,100.0,2025-12
2025-11-10,EPA1308,Extra,NATURAL COMPANY CONFECCOES LTDA,Camiseta Polo Core Masculino,628,0,0,0,0,0,0,0,2025-11,1.0,100.0,2025-11
2025-11-10,EPA1311,Extra,Lorsa,Calça Reta Ajustável FutureForm Feminino,400,0,0,0,0,0,0,0,2026-01,1.0,100.0,2026-01
2025-11-10,EPA1411,Extra,BAE BRASIL,Tech T-shirt Gola U Masculino,3460,0,0,0,0,0,0,0,2025-12,1.0,100.0,2025-12
2025-11-10,EPA1510,Extra,BAE BRASIL,Tech T-shirt Heavy Masculino,5748,0,0,0,0,0,0,0,2026-01,1.0,100.0,2026-01
2025-11-10,EPA1510,Extra,"Ges Confecção, Comercio e Serviços  de Serigrafia LTDA",Core T-Shirt Masculino,12001,0,0,0,0,0,0,0,2026-01,1.0,100.0,2026-01
2025-11-10,EPA1609,Extra,ART LIVRE,Tech T-shirt Gola U Feminino,4621,0,0,0,0,0,0,0,2025-11,1.0,100.0,2025-11
2025-11-10,EPA1609,Extra,ART LIVRE,Tech T-shirt Gola U Masculino,7978,0,0,0,0,0,0,0,2025-11,1.0,100.0,2025-11
2025-11-10,EPA1908,Extra,FITMAX,Sportee Masculino,1092,0,0,0,0,0,0,0,2025-12,1.0,100.0,2025-12
2025-11-10,EPA2010,Extra,DALOP,Easy Legging Feminino,437,0,0,0,0,0,0,0,2026-01,1.0,100.0,2026-01
2025-11-10,EPA2609,Extra,ART LIVRE,Regata Intech Masculino,3933,0,0,0,0,0,1008,1008,2025-11,1.0,100.0,2025-11
2025-11-10,EPA2609,Extra,BAE BRASIL,Tech T-shirt Gola U Feminino,4501,0,0,0,0,0,0,0,2025-11,1.0,100.0,2025-11
2025-11-10,EPA2609,Extra,DALOP,Regata Intech Feminino,1274,0,0,0,0,0,0,0,2025-11,1.0,100.0,2025-11
2025-11-10,EPA2609,Extra,DALOP,Regata Intech Masculino,2896,0,0,0,0,0,0,0,2025-11,1.0,100.0,2025-11
